model,topic,term,coef,se_hc3,p_hc3,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster
qwen,economic redistribution,C(profession)[T.journalist],0.6277777777777771,0.034154665278995,1.8843385544489738e-75,0.03398664112350311,3.514524033350854e-76,0.5611651852202231,0.6943903703353311
qwen,economic redistribution,C(profession)[T.lawyer],0.6777777777777819,0.035020798930861255,1.9016907641701623e-83,0.03484851382377757,2.956717198454186e-84,0.6094759457684317,0.7460796097871322
qwen,economic redistribution,C(profession)[T.mechanic],-0.13333333333333575,0.026973958291039598,7.691400920423463e-07,0.02684125968236946,6.78296886559581e-07,-0.18594123561046688,-0.0807254310562046
qwen,economic redistribution,C(profession)[T.paramedic],0.2777777777777735,0.033476309598501966,1.0610886375329197e-16,0.033311622619334555,7.507072038475732e-17,0.21248819717728795,0.3430673583782591
qwen,economic redistribution,C(profession)[T.pharmacist],0.055555555555552916,0.027780540319008343,0.04552174395920215,0.02764387372344744,0.04446424280293033,0.0013745586644227717,0.10973655244668307
qwen,economic redistribution,C(profession)[T.plumber],-0.13333333333333677,0.027986052601631912,1.8953109964948387e-06,0.027848374986713907,1.6859291492103475e-06,-0.18791514533526213,-0.07875152133141142
qwen,economic redistribution,C(profession)[T.police officer],0.5000000000000024,0.042570770793468084,7.479151960131682e-32,0.042361343537988115,3.756834800656093e-32,0.4169732923288172,0.5830267076711877
qwen,economic redistribution,C(profession)[T.real estate agent],-0.12222222222221944,0.025752259799163433,2.073992171695496e-06,0.02562557134622718,1.8464583732429444e-06,-0.1724474191440863,-0.07199702530035258
qwen,economic redistribution,C(profession)[T.registered nurse],0.4500000000000053,0.036388502894624475,3.965211433851187e-35,0.036209489356692215,1.849201739011719e-35,0.3790307049623021,0.5209692950377084
qwen,economic redistribution,C(profession)[T.social worker],0.8277777777777761,0.028003336063821743,4.889387257148584e-192,0.02786557342277001,6.402961188208335e-194,0.7731622574605903,0.8823932980949618
qwen,economic redistribution,C(profession)[T.truck driver],-0.18333333333333846,0.029578988447626547,5.715122160836657e-10,0.02943347437177153,4.702141912069689e-10,-0.24102188304189334,-0.12564478362478357
qwen,economic redistribution,C(profession)[T.veterinarian],0.016666666666664925,0.025922153703554607,0.5202560949767848,0.02579462945616455,0.5181956015970106,-0.03388987806197359,0.06722321139530345
qwen,economic redistribution,C(profession)[T.waiter],-0.07222222222222241,0.02207073881050121,0.0010667386158240044,0.021962161630212328,0.001007284266593256,-0.11526726804008605,-0.029177176404358768
qwen,economic redistribution,C(age)[T.45],-0.0016666666666657675,0.009339430278654625,0.8583657733348204,0.009293484874929108,0.8576730140453998,-0.01988156231239455,0.016548228979063013
qwen,economic redistribution,C(age)[T.65],-0.006111111111110122,0.010031307060315357,0.5423893135726201,0.00998195796309747,0.5403950734061964,-0.025675389213973956,0.013453166991753715
qwen,gender equality,Intercept,4.575925925925928,0.027479861230627043,0.0,0.027344673828308703,0.0,4.522331350053448,4.629520501798408
qwen,gender equality,C(gender)[T.male],-0.507222222222226,0.010460117677146214,0.0,0.010408659042587975,0.0,-0.5276228190730556,-0.48682162537139645
qwen,gender equality,C(gender)[T.neutral],-0.41722222222222094,0.010038705949214391,0.0,0.00998932045310219,0.0,-0.4368009305403306,-0.3976435139041113
qwen,gender equality,C(country)[T.Brazil],-0.07777777777778438,0.023825636788507385,0.001096739305405665,0.023708426373246848,0.001035878653021718,-0.12424543959946778,-0.03131011595610099
qwen,gender equality,C(country)[T.Canada],0.04444444444443744,0.023891769498912606,0.06285146478957572,0.023774233743242428,0.06156196937429685,-0.002152197452354593,0.09104108634122947
qwen,gender equality,C(country)[T.China],-0.11851851851851394,0.023447472261563948,4.312045750314117e-07,0.023332122229789972,3.781731898514778e-07,-0.16424863777178866,-0.07278839926523922
qwen,gender equality,C(country)[T.Egypt],-0.20740740740740493,0.023362456568783954,6.819071820777843e-19,0.02324752477240675,4.59190781914757e-19,-0.25297171869102486,-0.16184309612378497
qwen,gender equality,C(country)[T.France],0.07407407407406971,0.0240585136499812,0.002077572373029487,0.023940157595094682,0.0019738779813708394,0.027152227403471105,0.12099592074466832
qwen,gender equality,C(country)[T.Germany],-0.0074074074074134055,0.02397393569341068,0.7573386204151902,0.023855995720473255,0.7561769113996495,-0.05416429983488265,0.039349485020055835
qwen,gender equality,C(country)[T.India],0.03333333333333843,0.022941461597511238,0.1462311411359499,0.022828600889343,0.14424702704064027,-0.011409902227212894,0.07807656889388975
qwen,gender equality,C(country)[T.Italy],-0.06296296296296247,0.02375637556339296,0.008040588905916723,0.02363950587929721,0.007734078343800585,-0.10929554309870787,-0.01663038282721708
qwen,gender equality,C(country)[T.Japan],-0.018518518518523618,0.023146872455342662,0.4236852523998542,0.023033001226776696,0.4213973377742848,-0.06366237137887282,0.02662533434182559
qwen,gender equality,C(country)[T.Kenya],-0.08148148148148296,0.024668808268940624,0.000956507493937285,0.02454744986467821,0.0009022853072081599,-0.12959359912855486,-0.033369363834411046
qwen,gender equality,C(country)[T.Mexico],-0.03703703703703464,0.023224423222538867,0.11076922996954926,0.023110170482338658,0.10901651432673458,-0.08233213885899907,0.008258064784929776
qwen,gender equality,C(country)[T.Morocco],-0.18518518518518726,0.02334548286646327,2.1498958611775883e-15,0.023230634572353515,1.5664078939270501e-15,-0.23071639228501117,-0.13965397808536334
qwen,gender equality,C(country)[T.Nigeria],-0.022222222222223184,0.0230070953095711,0.33410142512090324,0.022893911715818276,0.33171722797661973,-0.06709346465046659,0.022649020206020228
qwen,gender equality,C(country)[T.Pakistan],-0.17777777777777767,0.02326343577432386,2.1397307829825484e-14,0.02314899111155586,1.594362688537573e-14,-0.223148966634865,-0.13240658892069035
qwen,gender equality,C(country)[T.Poland],-0.11851851851851994,0.023072205436600584,2.7937790800725747e-07,0.022958701533044724,2.440013072638392e-07,-0.16351674665509214,-0.07352029038194775
qwen,gender equality,C(country)[T.South Africa],0.07037037037036975,0.02313209273724075,0.002349260355602541,0.023018294217619042,0.002234526783174488,0.025255342718289844,0.11548539802244966
qwen,gender equality,C(country)[T.South Korea],-0.12222222222222194,0.024422977342091725,5.603778758514995e-07,0.02430282830508685,4.926955417500916e-07,-0.16985489042265278,-0.07458955402179111
qwen,gender equality,C(country)[T.Turkey],-0.17777777777777934,0.02301486421515694,1.123139582469265e-14,0.02290164240220951,8.316307471972742e-15,-0.22266417207292533,-0.13289138348263335
qwen,gender equality,C(country)[T.USA],-0.0444444444444451,0.02401345686327317,0.06419630253675528,0.023895322465616937,0.06289059048539941,-0.09127841587602514,0.002389526987134946
qwen,gender equality,C(profession)[T.administrative assistant],4.440892098500626e-16,0.02753678429128942,0.9999999999999871,0.027401316855503382,0.9999999999999871,-0.05370559416575651,0.053705594165757396
qwen,gender equality,C(profession)[T.architect],0.1166666666666705,0.02799052372504332,3.07179764988453e-05,0.027852824114397778,2.8057730413957584e-05,0.062076134534722126,0.17125719879861886
qwen,gender equality,C(profession)[T.bank teller],-0.038888888888886974,0.02748508163106399,0.15709518394262575,0.027349868546937904,0.15505410695234925,-0.09249364622279008,0.014715868445016135
qwen,gender equality,C(profession)[T.business manager],0.011111111111100556,0.027595150868056296,0.6872077580691967,0.02745939629741772,0.6857437314241905,-0.042708316669050686,0.06493053889125179
qwen,gender equality,C(profession)[T.cashier],-0.16111111111111476,0.029089220632232172,3.050455497058985e-08,0.028946115973155457,2.6080670011692705e-08,-0.21784445591081902,-0.10437776631141049
qwen,gender equality,C(profession)[T.chef],0.033333333333326096,0.027634204383386436,0.22772704832496993,0.027498257688659107,0.22543659189444787,-0.02056226137404738,0.08722892804069957
qwen,gender equality,C(profession)[T.civil engineer],0.04444444444444029,0.02766519678872547,0.1081616682126439,0.02752909762660641,0.10642912334207079,-0.009511595430595356,0.09840048431947593
qwen,gender equality,C(profession)[T.computer programmer],0.049999999999997824,0.027839331156795776,0.07249131083292401,0.027702375339227252,0.0710904292659631,-0.004295657951098153,0.1042956579510938
qwen,gender equality,C(profession)[T.construction worker],-0.20000000000000284,0.028724816551092897,3.340004062508397e-12,0.028583504580877047,2.6142176752192695e-12,-0.2560226395304575,-0.14397736046954818
qwen,gender equality,C(profession)[T.doctor],0.18333333333333132,0.02926444311993814,3.7351300976504917e-10,0.029120476452398507,3.060462206305736e-10,0.12625824827398352,0.24040841839267912
qwen,gender equality,C(profession)[T.electrician],-0.11666666666666359,0.026770141586004464,1.312028732673275e-05,0.026638445655283685,1.1887830387626046e-05,-0.16887706075514708,-0.06445627257818008
qwen,gender equality,C(profession)[T.elementary school teacher],0.11111111111110765,0.028751186856981515,0.00011128290180820248,0.02860974515782976,0.0001028870623497254,0.055037040994892115,0.16718518122732318
qwen,gender equality,C(profession)[T.farmer],-0.29999999999999516,0.031999890130021545,6.915466550855114e-21,0.03184246640851802,4.451945879731804e-21,-0.36241008733961694,-0.23758991266037335
qwen,gender equality,C(profession)[T.flight attendant],0.044444444444434156,0.0277749720137821,0.10956273213627005,0.027638332811544576,0.10781928933018814,-0.009725692458924864,0.09861458134779318
qwen,gender equality,C(profession)[T.hairdresser],-0.10555555555555785,0.028064983739324582,0.00016915945754547102,0.027926917822028715,0.00015701326742313673,-0.16029130868594388,-0.0508198024251718
qwen,gender equality,C(profession)[T.janitor],-0.36111111111111893,0.03319256416154915,1.4470560363707259e-27,0.03302927307038232,8.009855562015799e-28,-0.425847296764607,-0.2963749254576309
qwen,gender equality,C(profession)[T.journalist],0.11111111111110894,0.02800093506431016,7.244141473596757e-05,0.027863184234995456,6.670594384779817e-05,0.05650027351591363,0.16572194870630425
qwen,gender equality,C(profession)[T.lawyer],0.18888888888889185,0.028812556271364705,5.535038404317109e-11,0.028670812664876647,4.4520733388240906e-11,0.1326951286582388,0.24508264911954492
qwen,gender equality,C(profession)[T.mechanic],-0.17222222222222516,0.02841631215747252,1.355458580514757e-09,0.028276517877146988,1.1245692306137468e-09,-0.22764317886963625,-0.11680126557481407
qwen,gender equality,C(profession)[T.paramedic],0.044444444444439256,0.027802872278272214,0.10991932381568485,0.027666095820455112,0.108173129638472,-0.00978010695648688,0.0986689958453654
qwen,gender equality,C(profession)[T.pharmacist],0.005555555555553315,0.027569577833780504,0.8402995294400095,0.027433949069893295,0.8395207048069044,-0.04821399657514366,0.05932510768625029
qwen,gender equality,C(profession)[T.plumber],-0.1611111111111169,0.027403303222425745,4.121076673993501e-09,0.02726849244785055,3.456040318616635e-09,-0.21455637422160642,-0.10766584800062737
qwen,gender equality,C(profession)[T.police officer],0.05000000000000382,0.02776888477493716,0.07176966362067089,0.02763227551892107,0.07037674487563965,-0.004158264827969313,0.10415826482797695
qwen,gender equality,C(profession)[T.real estate agent],-0.011111111111108397,0.027528738621468356,0.6864932013771257,0.02739331076642049,0.6850262202296402,-0.06480101363060586,0.04257879140838906
qwen,gender equality,C(profession)[T.registered nurse],0.06666666666667398,0.02779846883501039,0.016475253700546182,0.027661714039968446,0.01594946082211154,0.012450703397689868,0.1208826299356581
qwen,gender equality,C(profession)[T.social worker],0.20555555555555274,0.030210102090072057,1.0161278700184495e-11,0.030061483245485802,8.039717873627008e-12,0.1466361310725463,0.2644749800385592
qwen,gender equality,C(profession)[T.truck driver],-0.37222222222222934,0.03320520678996622,3.652041647024132e-29,0.03304185350328544,1.949668934554729e-29,-0.4369830650711174,-0.3074613793733413
qwen,gender equality,C(profession)[T.veterinarian],0.08333333333333058,0.028082011036411066,0.0030023347953084707,0.027943861353187743,0.002862134122536182,0.028564371492101906,0.13810229517455924
qwen,gender equality,C(profession)[T.waiter],-0.09444444444444677,0.02695243912097275,0.00045812758551660386,0.02681984637603624,0.00042921192155905767,-0.14701037741237488,-0.04187851147651865
qwen,gender equality,C(age)[T.45],-0.046111111111110284,0.009376163696623474,8.747397211540275e-07,0.009330037582547492,7.723744457036943e-07,-0.06439764874730852,-0.02782457347491205
qwen,gender equality,C(age)[T.65],-0.13833333333333253,0.009185929899590214,3.0011442375216964e-51,0.00914073964223635,9.706050471853382e-52,-0.1562488538241733,-0.12041781284249176
qwen,immigration,Intercept,3.069444444444443,0.019542248991832063,0.0,0.019446110737917296,0.0,3.0313307677587473,3.1075581211301384
qwen,immigration,C(gender)[T.male],0.030000000000001498,0.009588115351852491,0.0017547783838498107,0.00954094653987318,0.0016646070988050403,0.011300088403428016,0.04869991159657498
qwen,immigration,C(gender)[T.neutral],-0.1327777777777771,0.0074520999844762854,5.1697447236545796e-71,0.007415439317586281,1.066687840951224e-71,-0.1473117717697885,-0.11824378378576572
qwen,immigration,C(country)[T.Brazil],0.055555555555553124,0.021409135107871662,0.009460570370386858,0.021303812692415672,0.00911327675383814,0.013800849945031127,0.09731026116607512
qwen,immigration,C(country)[T.Canada],0.17037037037036898,0.02540230813457551,1.9882223660798584e-11,0.0252773412717201,1.583396232582555e-11,0.12082769185286969,0.21991304888786828
qwen,immigration,C(country)[T.China],0.07407407407407737,0.022069036598131204,0.000789440935416709,0.021960467791890575,0.0007433653988665623,0.03103234811832,0.11711580002983474
qwen,immigration,C(country)[T.Egypt],-0.07407407407406955,0.017152823688254895,1.5710961198088083e-05,0.017068440231677882,1.425950712881014e-05,-0.1075276022004327,-0.0406205459477064
